id,project,project_other,parent,owner,ownership,province,country,region,status,steel_capacity,iron_capacity,process,equipment,url,lat,lng
SRO00001-2,GFG Liberty Galati steel plant transition (EAF addition),,Gfg Alliance Ltd [100%],Liberty Galati SA,N/A,Galați County,Romania,Europe,announced,3000,N/A,electric,EAF,https://www.gem.wiki/GFG_Liberty_Galati_steel_plant,45.434119,27.976244
SRO00002,ArcelorMittal Hunedoara steel plant,,ArcelorMittal Hunedoara SA [100%],ArcelorMittal Hunedoara SA,N/A,Hunedoara,Romania,Europe,operating,800,N/A,electric,EAF,https://www.gem.wiki/ArcelorMittal_Hunedoara_steel_plant,45.735183,22.91627
SRU00026,Lebedinsky GOK DRI Plant,Лебединский горно-обогатительный комбинат (Russian),Limited Liability Company Holding Company YueSeM [100%],Lebedinskiy GOK AO,N/A,Belgorod,Russia,Eurasia,operating,N/A,4500,ironmaking_DRI,DRI,https://www.gem.wiki/Lebedinsky_GOK_DRI_plant,51.261995,37.654622
SRU00026-1,Lebedinsky GOK DRI Plant DRI expansion,Лебединский горно-обогатительный комбинат (Russian),Limited Liability Company Holding Company YueSeM [100%],Lebedinskiy GOK AO,N/A,Belgorod,Russia,Eurasia,announced,N/A,2080,ironmaking_DRI,DRI,https://www.gem.wiki/Lebedinsky_GOK_DRI_plant,51.261995,37.654622
SRU00012,Metalloinvest OEMK steel plant,ОЭМК им. А.А. Угарова (Russian),Limited Liability Company Holding Company YueSeM [100%],Oskol'skiy Elektrometallurgicheskiy Kombinat Imeni Alekseya Alekseyevicha Ugarova AO,N/A,Belgorod,Russia,Eurasia,operating,3500,3200,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Metalloinvest_OEMK_steel_plant,51.142738,37.940532
SRU00012-1,Metalloinvest OEMK steel plant EAF expansion,ОЭМК им. А.А. Угарова (Russian),Limited Liability Company Holding Company YueSeM [100%],Oskol'skiy Elektrometallurgicheskiy Kombinat Imeni Alekseya Alekseyevicha Ugarova AO,N/A,Belgorod,Russia,Eurasia,announced,1200,N/A,electric,EAF,https://www.gem.wiki/Metalloinvest_OEMK_steel_plant,51.142738,37.940532
SRU00028,Ashinskiy Metallurgical Works,Ашинский металлургический завод (Russian),Ashinskiy Metzavod PAO [100%],Ashinskiy Metzavod PAO,N/A,Chelyabinsk,Russia,Eurasia,operating,1000,N/A,electric,EAF,https://www.gem.wiki/Ashinskiy_Metallurgical_Works,54.99484,57.277548
SRU00007,Magnitogorsk Iron & Steel Works,Магнитогорский металлургический комбинат (Russian),Magnitogorskiy Metallurgicheskiy Kombinat PAO [100%],Magnitogorskiy Metallurgicheskiy Kombinat PAO,N/A,Chelyabinsk,Russia,Eurasia,operating,14500,11100,integrated_BF,"BF, BOF, EAF",https://www.gem.wiki/Magnitogorsk_Iron_%26_Steel_Works,53.427593,59.054122
SRU00007-1,Magnitogorsk Iron & Steel Works BF expansion,Магнитогорский металлургический комбинат (Russian),Magnitogorskiy Metallurgicheskiy Kombinat PAO [100%],Magnitogorskiy Metallurgicheskiy Kombinat PAO,N/A,Chelyabinsk,Russia,Eurasia,announced,N/A,3700,ironmaking_BF,BF,https://www.gem.wiki/Magnitogorsk_Iron_%26_Steel_Works,53.427593,59.054122
SRU00004,Mechel Chelyabinsk Metallurgical Plant,Челябинский металлургический комбинат (Russian),"MECHEL, PAO [100%]",Chelyabinskiy Metallurgicheskiy Kombinat PAO,N/A,Chelyabinsk,Russia,Eurasia,operating,5600,2600,integrated_BF,"BF, BOF, EAF",https://www.gem.wiki/Mechel_Chelyabinsk_Metallurgical_Plant,55.27073,61.436492
SRU00023,Zlatoust Metallurgical Plant,Златоустовский металлургический завод (Russian),Pavel Krotov [100%],ZLATOUST IRON AND STEEL WORKS JOINT STOCK COMPANY,N/A,Chelyabinsk,Russia,Eurasia,operating,1200,N/A,electric,EAF,https://www.gem.wiki/Zlatoust_Metallurgical_Plant,55.197524,59.650247
SRU00009,NLMK Kaluga steel plant,Металлургический завод НЛМК-Калуга (Russian),Novolipetsk Steel PAO [100%],NLMK - Kaluga OOO,N/A,Kaluga,Russia,Eurasia,operating,1500,N/A,electric,EAF,https://www.gem.wiki/NLMK_Kaluga_steel_plant,55.233675,36.679192
SRU00025,Evraz ZSMK steel plant,Металлургический комбинат ЕВРАЗ ЗСМК (Russian),Evraz NTMK AO [100%],Evraz ZSMK AO,N/A,Kemerovskaya,Russia,Eurasia,operating,9500,6200,integrated_BF,"BF, BOF, EAF",https://www.gem.wiki/Evraz_ZSMK_steel_plant,53.88618,87.257618
SRU00002,Amurstal steel plant,Металлургический завод Амурсталь (Russian),"Armada, AO [100%]",Amurstal' OOO,N/A,Khabarovsk,Russia,Eurasia,operating,2150,N/A,electric,EAF,https://www.gem.wiki/Amurstal_steel_plant,50.563131,136.976362
SRU00002-1,Amurstal steel plant DRI and EAF expansion,Металлургический завод Амурсталь (Russian),"Armada, AO [100%]",Amurstal' OOO,N/A,Khabarovsk,Russia,Eurasia,announced,850,>0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Amurstal_steel_plant,50.563131,136.976362
SRU00001,Abinsk Electric Steel Works,Абинский ЭлектроМеталлургический завод (Russian),Novostal-M OOO [100%],Abinski Elektrometallurgicheski Zavod OOO,N/A,Krasnodar,Russia,Eurasia,operating,1500,N/A,electric,EAF,https://www.gem.wiki/Abinsk_Electric_Steel_Works,44.881938,38.12751
SRU00031,Metalloinvest Mikhailovsky HBI plant,Михайловский ГБЖ (Russian),USM Holdings Ltd [55%]; Limited Liability Company Holding Company YueSeM [45%],Mikhailovsky HBI LLC (MGBZh OOO),N/A,Kursk Oblast,Russia,Eurasia,announced,N/A,2080,ironmaking_DRI,DRI,https://www.gem.wiki/Mikhailovsky_HBI_plant,52.360448,35.397314
SRU00008,NLMK Lipetsk steel plant,Новолипецкий металлургический комбинат (Russian),Novolipetsk Steel PAO [100%],Novolipetsk Steel PAO,N/A,Lipetsk,Russia,Eurasia,operating,13200,14200,integrated_BF,"BF, BOF",https://www.gem.wiki/NLMK_Lipetsk_steel_plant,52.557372,39.629574
SRU00029,OMK Ecolant steel plant,Металлургический завод Эколант (Russian),Ob''yedinennaya Metallurgicheskaya Kompaniya AO [100%],OOO Ecolant,N/A,Nizhny Novgorod,Russia,Eurasia,construction,1800,2500,integrated_DRI,"DRI, EAF",https://www.gem.wiki/OMK_Ecolant_steel_plant,55.323946,42.150702
SRU00034,OMK Vyksa Casting and Rolling Complex,Литейно-прокатный комплекс ОМК-Сталь (Russian),Ob''yedinennaya Metallurgicheskaya Kompaniya AO [100%],Vyksunskiy Metallurgicheskiy Zavod AO,N/A,Nizhny Novgorod,Russia,Eurasia,operating,1250,N/A,electric,EAF,https://www.gem.wiki/OMK_Vyksa_Casting_and_Rolling_Complex,55.382815,42.188954
SRU00019,Ural Steel Metallurgical Plant,Металлургический завод Уральская Сталь (Russian),Zagorskii Trubnyi Zavod AO [100%],Ural'skaya Stal' AO,N/A,Orenburg,Russia,Eurasia,operating,1600,2700,integrated_BF,"BF, EAF",https://www.gem.wiki/Metalloinvest_Ural_Steel_plant,51.214781,58.353913
SRU00019-1,Ural Steel Metallurgical Plant BOF expansion,Металлургический завод Уральская Сталь (Russian),Zagorskii Trubnyi Zavod AO [100%],Ural'skaya Stal' AO,N/A,Orenburg,Russia,Eurasia,cancelled,3000,N/A,oxygen,BOF,https://www.gem.wiki/Metalloinvest_Ural_Steel_plant,51.214781,58.353913
SRU00033,Kamsky Metallurgical Works TEMPO,Камский металлургический комбинат ТЭМПО (Russian),OAO Tatelektromash [100%],AO KMK Tempo,N/A,Republic of Tatarstan,Russia,Eurasia,mothballed,500,N/A,electric,EAF,https://www.gem.wiki/Kamsky_Metallurgical_Works_TEMPO,55.726872,52.535854
SRU00035,Donelektrostal Shakhty steel plant,,Novorosmetall OOO [100%],Novorosmetall OOO,N/A,Rostov,Russia,Eurasia,construction,1000,unknown,electric,EAF,,47.740352,40.18942
SRU00016,TMK Taganrog Metallurgical Plant,Таганрогский металлургический завод (Russian),Trubnaya Metallurgicheskaya Kompaniya PAO [100%],Taganrogskiy Metallurgicheskiy Zavod PAO,N/A,Rostov,Russia,Eurasia,operating,950,N/A,electric,EAF,https://www.gem.wiki/TMK_Taganrog_Metallurgical_Plant,47.241557,38.928584
SRU00017,Balakovo Steel Factory,Металлургический завод Балаково (Russian),Novostal-M OOO [80%]; Bemsilk Limited [10%]; ABK Holding AS [10%],"MZ Balakovo, AO",N/A,Saratov,Russia,Eurasia,operating,1200,N/A,electric,EAF,https://www.gem.wiki/Balakovo_Steel_Factory,51.936009,47.81591
SRU00030,Novostal-M Balakovo steel mill,Новосталь-М Балаково рельсобалочный стан (Russian),Novostal-M OOO [100%],Novostal-M OOO,N/A,Saratov,Russia,Eurasia,announced,1200,N/A,electric,EAF,https://www.gem.wiki/Novostal-M_Balakovo_steel_mill,51.936009,47.81591
SRU00032,StavStal Metallurgical Plant,Металлургический завод СтавСталь (Russian),Sberbank Kapital OOO [51%]; Other [49%],StavStal' OOO,N/A,Stavropol Krai,Russia,Eurasia,operating,500,N/A,electric,EAF,https://www.gem.wiki/StavStal_Metallurgical_Plant,44.688323,41.927331
SRU00011,Evraz NTMK steel plant,ЕВРАЗ Нижнетагильский металлургический комбинат (Russian),Evraz NTMK AO [100%],Evraz NTMK AO,N/A,Sverdlovsk,Russia,Eurasia,operating,4500,5050,integrated_BF,"BF, BOF",https://www.gem.wiki/Evraz_NTMK_steel_plant,57.922851,60.033543
SRU00003,Iron Ozone 32 steel plant,Электросталеплавильный цех «Железный Озон 32» (Russian),Trubnaya Metallurgicheskaya Kompaniya PAO [86.5%]; Other [13.5%],Pervoural'skiy Novotrubnyi Zavod AO,N/A,Sverdlovsk,Russia,Eurasia,operating,1250,N/A,electric,EAF,https://www.gem.wiki/Iron_Ozone_32_steel_plant,56.90205,59.992198
SRU00013,Nadezhdinski Metallurgical Plant (Serov),Надеждинский металлургический завод (Russian),Nokomis Select Inc [33%]; Tretiy Kod ZAO [33%]; Haldivor Finance Ltd [33%]; Other [1%],Nadezhdinskiy Metallurgicheskiy Zavod PAO,N/A,Sverdlovsk,Russia,Eurasia,operating,756,N/A,electric,EAF,https://www.gem.wiki/Nadezhdinski_Metallurgical_Plant,59.593854,60.591196
SRU00010,NLMK Ural steel plant,Металлургический завод НЛМК-Урал (Russian),Novolipetsk Steel PAO [100%],NMLK-Ural AO,N/A,Sverdlovsk,Russia,Eurasia,operating,2200,N/A,electric,EAF,https://www.gem.wiki/NLMK_Ural_steel_plant,56.849666,59.908414
SRU00015,TMK Seversky Pipe Plant,Северский трубный завод (Russian),Trubnaya Metallurgicheskaya Kompaniya PAO [100%],Severskiy Trubnyi Zavod PAO,N/A,Sverdlovsk,Russia,Eurasia,operating,1000,N/A,electric,EAF,https://www.gem.wiki/TMK_Seversky_Pipe_Plant,56.478428,60.249411
SRU00006,IMH Tulachermet,"Металлургический завод Тулачермет (Russian, crude iron only); ЛПК (литейно-прокатный комплекс) Тулачермет-Сталь (Russian, steel only)","KOKS, PAO [51%]; Other [49%]",TULACHERMET PAO,N/A,Tula,Russia,Eurasia,operating,1800,3763,integrated_BF,"BF, BOF",https://www.gem.wiki/IMH_Tulachermet,54.156726,37.725551
SRU00014,Tyumen Electrosteel plant,Металлургический завод Электросталь Тюмени (Russian),Nokomis Select Inc [33%]; Tretiy Kod ZAO [33%]; Haldivor Finance Ltd [33%]; Other [1%],Ugmk-Stal OOO,N/A,Tyumen,Russia,Eurasia,operating,550,N/A,electric,EAF,https://www.gem.wiki/Tyumen_Electrosteel_plant,57.109316,65.668641
SRU00022,VMK Red October steel plant,"Волгоградский металлургический комбинат ""Красный Октябрь"" (Russian)","RSL Group, AO [100%]",VMK Krasnyi Oktyabr' AO,N/A,Volgograd,Russia,Eurasia,operating,2000,N/A,electric,EAF,https://www.gem.wiki/VMK_Red_October_steel_plant,48.754025,44.561004
SRU00027,Volzhsky Pipe Plant,Волжский трубный завод (Russian),Trubnaya Metallurgicheskaya Kompaniya PAO [100%],Volzhskiy Trubnyi Zavod AO,N/A,Volgograd,Russia,Eurasia,operating,900,N/A,electric,EAF,https://www.gem.wiki/Volzhsky_Pipe_Plant,48.804332,44.79408
SRU00018,Severstal Cherepovets steel plant,Череповецкий металлургический комбинат (Russian),Severstal' PAO [100%],Severstal' PAO,partial,Vologda,Russia,Eurasia,operating,12000,11400,integrated_BF,"BF, BOF, EAF",https://www.gem.wiki/Severstal_Cherepovets_steel_plant,59.143998,37.86295
SSA00003,Al Ittefaq Arab Steel Dammam plant,,Al Ittefaq Steel Products Company CJSC [100%],Arab Steel Co,N/A,Eastern Province,Saudi Arabia,Middle East,operating,2600,1000,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Al_Ittefaq_Arab_Steel_Dammam_plant,26.277917,49.949177
SSA00003-1,Al Ittefaq Arab Steel Dammam plant EAF expansion,,Al Ittefaq Steel Products Company CJSC [100%],Arab Steel Co,N/A,Eastern Province,Saudi Arabia,Middle East,announced,1900,N/A,electric,EAF,https://www.gem.wiki/Al_Ittefaq_Arab_Steel_Dammam_plant,26.277917,49.949177
SSA00004,Al Ittefaq National Steel Dammam plant,,Al Ittefaq Steel Products Company CJSC [100%],National Steel Co Ltd,N/A,Eastern Province,Saudi Arabia,Middle East,operating,1000,>0,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Al_Ittefaq_National_Steel_Dammam_plant,26.244786,49.969064
SSA00010,Essar Ras Al-Khair steel plant,,Essar Global Fund Ltd [100%],Essar Global Fund Ltd,N/A,Eastern Province,Saudi Arabia,Middle East,announced,4000,5000,integrated_DRI,"DRI, EAF",,27.544749,49.208103
SSA00007,Gulf Tubing Company Ras Al-Khair steel plant,,SMS Holding GmbH [50%]; Vitkovice Heavy Machinery As [50%],Gulf Tubing Co,N/A,Eastern Province,Saudi Arabia,Middle East,construction,630,N/A,electric,EAF,https://www.gem.wiki/Gulf_Tubing_Company_Ras_Al-Khair_steel_plant,27.502041,49.189647
SSA00001,SABIC Hadeed Al Jubail steel plant,حديد (Arabic),Saudi Basic Industries Corporation SJSC [100%],Saudi Iron and Steel Co,partial,Eastern Province,Saudi Arabia,Middle East,operating,6000,5300,integrated_DRI,"DRI, EAF",https://www.gem.wiki/SABIC_Hadeed_Al_Jubail_steel_plant,27.018411,49.576356
SSA00002,Solb Steel Jizan plant,صلب ستيل (Arabic),Saudi Pan Kingdom for Trading Industry and Contracting Co Ltd [50%]; Industries Qatar QPSC [31%]; Dubai Investments PJSC [10%]; Other [9%],Solb Steel Co,N/A,Jizan Region,Saudi Arabia,Middle East,operating,1200,N/A,electric,EAF,https://www.gem.wiki/Solb_Steel_Jizan_plant,17.298475,42.352338
SSA00009,Arkan Steel Jeddah plant,,Dar Al Arkan Real Estate Development Company SJSC [100%],Dar Al Arkan Real Estate Development Company SJSC,N/A,Makkah,Saudi Arabia,Middle East,announced,600,N/A,electric,EAF,https://www.gem.wiki/Arkan_Steel_Jeddah_plant,21.524005,39.240633
SSA00005,Rajhi Al Assemah Steel Jeddah plant,,Rajhi Steel Industries Co Ltd [100%],Rajhi Steel Industries Co Ltd,N/A,Makkah,Saudi Arabia,Middle East,operating,1180,>0,integrated_BF,BF,https://www.gem.wiki/Rajhi_Al_Assemah_Steel_Jeddah_plant,21.290402,39.183444
SSA00008,Al Atoun Yanbu steel plant,,Al Atoun Steel Industries [100%],Al Atoun Steel Industries,N/A,Medina Province,Saudi Arabia,Middle East,construction,910,N/A,electric,EAF,https://www.gem.wiki/Al_Atoun_Jeddah_steel_plant,24.029,38.180077
SSA00006,Al Yamamah Steel Industries Yanbu plant,,Al Yamamah Steel Industries Company CJSC [100%],Al Yamamah Steel Industries Company CJSC,N/A,Medina Province,Saudi Arabia,Middle East,operating,700,N/A,electric,EAF,https://www.gem.wiki/Al_Yamamah_Steel_Industries_Jeddah_plant,23.929542,38.336103
SSA00006-1,Al Yamamah Steel Industries Yanbu plant EAF expansion,,Al Yamamah Steel Industries Company CJSC [100%],Al Yamamah Steel Industries Company CJSC,N/A,Medina Province,Saudi Arabia,Middle East,announced,800,N/A,electric,EAF,https://www.gem.wiki/Al_Yamamah_Steel_Industries_Jeddah_plant,23.929542,38.336103
SSA00011,Vale Ras Al Khair DRI plant,,Vale SA [100%],Vale SA,N/A,Ras Al Khair Industrial City,Saudi Arabia,Middle East,announced,N/A,2500,ironmaking_DRI,DRI,,27.509411,49.160354
SRS00001,HBIS GROUP Serbia Iron & Steel plant Belgrade,,Hbis Group Co Ltd [100%],HBIS Group Serbia Iron & Steel Beograd doo,N/A,Podunavlje,Serbia,Europe,operating,2200,1900,integrated_BF,"BF, BOF",https://www.gem.wiki/HBIS_GROUP_Serbia_Iron_%26_Steel_plant_Belgrade,44.606332,20.970066
SRS00002,Metalfer Steel Mill Sremska Mitrovica,,Metalfer Group [100%],Metalfer Steel Mill doo Sremska Mitrovica,N/A,Vojvodina,Serbia,Europe,operating,500,N/A,electric,EAF,https://www.gem.wiki/Metalfer_Steel_Mill_Sremska_Mitrovica,44.977213,19.64601
SSG00001,Natsteel Singapore plant,Tata Steel Singapore,Toptip Holding Pte Ltd [100%],NatSteel Holdings Ltd Pte,partial,Singapore,Singapore,Asia Pacific,operating,800,N/A,electric,EAF,https://www.gem.wiki/Natsteel_Singapore_plant,1.306741174,103.7003003
SSK00001,U. S. Steel Košice steel plant,,United States Steel Corp [100%],US Steel Kosice sro,N/A,Košice Region,Slovakia,Europe,operating,4500,5000,integrated_BF,"BF, BOF",https://www.gem.wiki/U._S._Steel_Ko%C5%A1ice_steel_plant,48.612001,21.191401
SSK00002,Max Aicher Slovakia Steel Mills Strazske,,Max Aicher GmbH & Co KG [100%],Max Aicher GmbH & Co KG,N/A,Strazske,Slovakia,Europe,mothballed,620,N/A,electric,EAF,https://www.gem.wiki/Max_Aicher_Slovakia_Steel_Mills_Strazske,48.886028,21.82705
SSI00001,SIJ Acroni Jesenice steel plant,,"KOKS, PAO [100%]",Sij Acroni doo,N/A,Jesenice,Slovenia,Europe,operating,726,N/A,electric,EAF,https://www.gem.wiki/SIJ_Acroni_Jesenice_steel_plant,46.423994,14.094645
SZA00002,ArcelorMittal Vanderbijlpark Steel Works,,Arcelormittal South Africa Ltd [100%],Arcelormittal South Africa Ltd,N/A,Gauteng,South Africa,Africa,operating,4500,4150,integrated_BF_and_DRI,"BF, BOF, DRI",https://www.gem.wiki/ArcelorMittal_Vanderbijlpark_Steel_Works,-26.657367,27.82231
SZA00002-2,ArcelorMittal Vanderbijlpark Steel Works transition (BF closure phase I),,Arcelormittal South Africa Ltd [100%],Arcelormittal South Africa Ltd,N/A,Gauteng,South Africa,Africa,retired,2671.875,1900,integrated_BF,"BF, BOF",https://www.gem.wiki/ArcelorMittal_Vanderbijlpark_Steel_Works,-26.657367,27.82231
SZA00002-3,ArcelorMittal Vanderbijlpark Steel Works transition (BF closure phase II),,Arcelormittal South Africa Ltd [100%],Arcelormittal South Africa Ltd,N/A,Gauteng,South Africa,Africa,retired,1828.125,1300,integrated_BF,"BF, BOF",https://www.gem.wiki/ArcelorMittal_Vanderbijlpark_Steel_Works,-26.657367,27.82231
SZA00002-1,ArcelorMittal Vanderbijlpark Steel Works transition (EAF addition),,Arcelormittal South Africa Ltd [100%],Arcelormittal South Africa Ltd,N/A,Gauteng,South Africa,Africa,announced,4500,unknown,electric,EAF,https://www.gem.wiki/ArcelorMittal_Vanderbijlpark_Steel_Works,-26.657367,27.82231
SZA00001,ArcelorMittal Newcastle Steel Works,,Arcelormittal South Africa Ltd [100%],Arcelormittal South Africa Ltd,N/A,Kwazulu Natal,South Africa,Africa,operating,1900,2044,integrated_BF,"BF, BOF",https://www.gem.wiki/ArcelorMittal_Newcastle_Steel_Works,-27.705376,30.014063
SZA00001-2,ArcelorMittal Newcastle Steel Works transition (BF closure),,Arcelormittal South Africa Ltd [100%],Arcelormittal South Africa Ltd,N/A,Kwazulu Natal,South Africa,Africa,retired,1900,2044,integrated_BF,"BF, BOF",https://www.gem.wiki/ArcelorMittal_Newcastle_Steel_Works,-27.705376,30.014063
SZA00001-1,ArcelorMittal Newcastle Steel Works transition (EAF addition),,Arcelormittal South Africa Ltd [100%],Arcelormittal South Africa Ltd,N/A,Kwazulu Natal,South Africa,Africa,announced,1900,N/A,integrated_BF,"BF, BOF",https://www.gem.wiki/ArcelorMittal_Newcastle_Steel_Works,-27.705376,30.014063
SZA00003,Acerinox Columbus Stainless steel plant,,Acerinox SA [76%]; Industrial Development Corporation of South Africa Ltd [24%],Columbus Stainless (Pty) Ltd,partial,Mpumalanga,South Africa,Africa,operating,750,N/A,electric,EAF,https://www.gem.wiki/Acerinox_Columbus_Stainless_steel_plant,-25.796313,29.497972
SZA00004,ArcelorMittal Saldanha Steel Works,,Arcelormittal South Africa Ltd [100%],Arcelormittal South Africa Ltd,N/A,Western Cape,South Africa,Africa,mothballed,1200,1560,integrated_BF_and_DRI,"BF, DRI, EAF",https://www.gem.wiki/ArcelorMittal_Saldanha_Steel_Works,-32.97952,18.023228
